CVEGEO,CVE_ENT,NOMGEO,CVE,SEMANA 1,SEMANA 2,SEMANA 3,SEMANA 4,SEMANA 5,SEMANA 6,SEMANA 7,SEMANA 8,SEMANA 9,SEMANA 10,SEMANA 11,SEMANA 12,SEMANA 13,SEMANA 14,SEMANA 15,SEMANA 16,SEMANA 17,SEMANA 18,SEMANA 19,SEMANA 20
20430,20,Santa María Tataltepec,20430,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20431,20,Santa María Tecomavaca,20431,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4
20432,20,Santa María Temaxcalapa,20432,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20433,20,Santa María Temaxcaltepec,20433,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20434,20,Santa María Teopoxco,20434,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20435,20,Santa María Tepantlali,20435,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20436,20,Santa María Texcatitlán,20436,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4
20437,20,Santa María Tlahuitoltepec,20437,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20438,20,Santa María Tlalixtac,20438,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20439,20,Santa María Tonameca,20439,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20440,20,Santa María Totolapilla,20440,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20441,20,Santa María Xadani,20441,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20442,20,Santa María Yalina,20442,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20443,20,Santa María Yavesía,20443,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20444,20,Santa María Yolotepec,20444,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4,4
20445,20,Santa María Yosoyúa,20445,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20446,20,Santa María Yucuhiti,20446,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
20447,20,Santa María Zacatepec,20447,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
20448,20,Santa María Zaniza,20448,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20449,20,Santa María Zoquitlán,20449,1,1,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4
20450,20,Santiago Amoltepec,20450,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20451,20,Santiago Apoala,20451,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20452,20,Santiago Apóstol,20452,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20453,20,Santiago Astata,20453,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20454,20,Santiago Atitlán,20454,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20455,20,Santiago Ayuquililla,20455,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20456,20,Santiago Cacaloxtepec,20456,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4
20457,20,Santiago Camotlán,20457,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20458,20,Santiago Comaltepec,20458,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20459,20,Villa de Santiago Chazumba,20459,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20460,20,Santiago Choápam,20460,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20461,20,Santiago del Río,20461,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20462,20,Santiago Huajolotitlán,20462,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
20463,20,Santiago Huauclilla,20463,1,1,1,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4
20464,20,Santiago Ihuitlán Plumas,20464,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20465,20,Santiago Ixcuintepec,20465,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20466,20,Santiago Ixtayutla,20466,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20467,20,Santiago Jamiltepec,20467,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20468,20,Santiago Jocotepec,20468,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20469,20,Santiago Juxtlahuaca,20469,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20470,20,Santiago Lachiguiri,20470,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20471,20,Santiago Lalopa,20471,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20472,20,Santiago Laollaga,20472,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20473,20,Santiago Laxopa,20473,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20474,20,Santiago Llano Grande,20474,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
20475,20,Santiago Matatlán,20475,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4
20476,20,Santiago Miltepec,20476,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20477,20,Santiago Minas,20477,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20478,20,Santiago Nacaltepec,20478,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20479,20,Santiago Nejapilla,20479,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20480,20,Santiago Nundiche,20480,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20481,20,Santiago Nuyoó,20481,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20482,20,Santiago Pinotepa Nacional,20482,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20483,20,Santiago Suchilquitongo,20483,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20484,20,Santiago Tamazola,20484,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20485,20,Santiago Tapextla,20485,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
20486,20,Villa Tejúpam de la Unión,20486,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20487,20,Santiago Tenango,20487,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20488,20,Santiago Tepetlapa,20488,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4
20489,20,Santiago Tetepec,20489,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20490,20,Santiago Texcalcingo,20490,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20491,20,Santiago Textitlán,20491,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20492,20,Santiago Tilantongo,20492,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20493,20,Santiago Tillo,20493,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20494,20,Santiago Tlazoyaltepec,20494,1,1,1,1,1,1,1,1,3,3,4,4,4,4,4,4,4,4,4,4
20495,20,Santiago Xanica,20495,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20496,20,Santiago Xiacuí,20496,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20497,20,Santiago Yaitepec,20497,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20498,20,Santiago Yaveo,20498,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20499,20,Santiago Yolomécatl,20499,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20500,20,Santiago Yosondúa,20500,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20501,20,Santiago Yucuyachi,20501,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20502,20,Santiago Zacatepec,20502,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
20503,20,Santiago Zoochila,20503,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20504,20,Nuevo Zoquiápam,20504,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20505,20,Santo Domingo Ingenio,20505,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20506,20,Santo Domingo Albarradas,20506,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20507,20,Santo Domingo Armenta,20507,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20508,20,Santo Domingo Chihuitán,20508,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20509,20,Santo Domingo de Morelos,20509,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20510,20,Santo Domingo Ixcatlán,20510,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20511,20,Santo Domingo Nuxaá,20511,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20512,20,Santo Domingo Ozolotepec,20512,1,1,1,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20513,20,Santo Domingo Petapa,20513,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20514,20,Santo Domingo Roayaga,20514,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20515,20,Santo Domingo Tehuantepec,20515,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20516,20,Santo Domingo Teojomulco,20516,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20517,20,Santo Domingo Tepuxtepec,20517,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20518,20,Santo Domingo Tlatayápam,20518,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20519,20,Santo Domingo Tomaltepec,20519,1,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4
20520,20,Santo Domingo Tonalá,20520,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20521,20,Santo Domingo Tonaltepec,20521,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20522,20,Santo Domingo Xagacía,20522,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20523,20,Santo Domingo Yanhuitlán,20523,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
20524,20,Santo Domingo Yodohino,20524,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20525,20,Santo Domingo Zanatepec,20525,1,1,1,1,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4
20526,20,Santos Reyes Nopala,20526,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20527,20,Santos Reyes Pápalo,20527,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4
20528,20,Santos Reyes Tepejillo,20528,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4
20529,20,Santos Reyes Yucuná,20529,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4
20530,20,Santo Tomás Jalieza,20530,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4,4
20531,20,Santo Tomás Mazaltepec,20531,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20532,20,Santo Tomás Ocotepec,20532,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20533,20,Santo Tomás Tamazulapan,20533,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20534,20,San Vicente Coatlán,20534,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20535,20,San Vicente Lachixío,20535,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20536,20,San Vicente Nuñú,20536,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20537,20,Silacayoápam,20537,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20538,20,Sitio de Xitlapehua,20538,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20539,20,Soledad Etla,20539,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20540,20,Villa de Tamazulápam del Progreso,20540,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20541,20,Tanetze de Zaragoza,20541,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20542,20,Taniche,20542,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20543,20,Tataltepec de Valdés,20543,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20544,20,Teococuilco de Marcos Pérez,20544,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
20545,20,Teotitlán de Flores Magón,20545,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20546,20,Teotitlán del Valle,20546,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20547,20,Teotongo,20547,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4
20548,20,Tepelmeme Villa de Morelos,20548,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4
20549,20,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",20549,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4
20550,20,San Jerónimo Tlacochahuaya,20550,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
20551,20,Tlacolula de Matamoros,20551,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20552,20,Tlacotepec Plumas,20552,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20553,20,Tlalixtac de Cabrera,20553,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20554,20,Totontepec Villa de Morelos,20554,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
20555,20,Trinidad Zaachila,20555,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20556,20,La Trinidad Vista Hermosa,20556,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20557,20,Unión Hidalgo,20557,1,1,1,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20558,20,Valerio Trujano,20558,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4
20559,20,San Juan Bautista Valle Nacional,20559,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20560,20,Villa Díaz Ordaz,20560,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20561,20,Yaxe,20561,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20562,20,Magdalena Yodocono de Porfirio Díaz,20562,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20563,20,Yogana,20563,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20564,20,Yutanduchi de Guerrero,20564,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20565,20,Villa de Zaachila,20565,1,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4
20566,20,San Mateo Yucutindoo,20566,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4,4
20567,20,Zapotitlán Lagunas,20567,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20568,20,Zapotitlán Palmas,20568,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4,4,4
20569,20,Santa Inés de Zaragoza,20569,1,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4
20570,20,Zimatlán de Álvarez,20570,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
21001,21,Acajete,21001,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21002,21,Acateno,21002,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21003,21,Acatlán,21003,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21004,21,Acatzingo,21004,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21005,21,Acteopan,21005,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4
21006,21,Ahuacatlán,21006,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21007,21,Ahuatlán,21007,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21008,21,Ahuazotepec,21008,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21009,21,Ahuehuetitla,21009,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21010,21,Ajalpan,21010,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21011,21,Albino Zertuche,21011,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21012,21,Aljojuca,21012,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21013,21,Altepexi,21013,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21014,21,Amixtlán,21014,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21015,21,Amozoc,21015,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21016,21,Aquixtla,21016,1,1,1,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21017,21,Atempan,21017,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21018,21,Atexcal,21018,1,1,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,4,4,4
21019,21,Atlixco,21019,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21020,21,Atoyatempan,21020,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21021,21,Atzala,21021,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21022,21,Atzitzihuacán,21022,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21023,21,Atzitzintla,21023,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21024,21,Axutla,21024,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21025,21,Ayotoxco de Guerrero,21025,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,4,4
21026,21,Calpan,21026,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21027,21,Caltepec,21027,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21028,21,Camocuautla,21028,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21029,21,Caxhuacan,21029,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21030,21,Coatepec,21030,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21031,21,Coatzingo,21031,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21032,21,Cohetzala,21032,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21033,21,Cohuecan,21033,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21034,21,Coronango,21034,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4
21035,21,Coxcatlán,21035,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21036,21,Coyomeapan,21036,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21037,21,Coyotepec,21037,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21038,21,Cuapiaxtla de Madero,21038,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21039,21,Cuautempan,21039,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21040,21,Cuautinchán,21040,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21041,21,Cuautlancingo,21041,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21042,21,Cuayuca de Andrade,21042,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21043,21,Cuetzalan del Progreso,21043,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21044,21,Cuyoaco,21044,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21045,21,Chalchicomula de Sesma,21045,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21046,21,Chapulco,21046,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21047,21,Chiautla,21047,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21048,21,Chiautzingo,21048,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4
21049,21,Chiconcuautla,21049,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21050,21,Chichiquila,21050,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4
21051,21,Chietla,21051,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21052,21,Chigmecatitlán,21052,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21053,21,Chignahuapan,21053,1,1,1,1,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4
21054,21,Chignautla,21054,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21055,21,Chila,21055,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21056,21,Chila de la Sal,21056,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21057,21,Honey,21057,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21058,21,Chilchotla,21058,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21059,21,Chinantla,21059,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21060,21,Domingo Arenas,21060,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4
21061,21,Eloxochitlán,21061,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4
21062,21,Epatlán,21062,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21063,21,Esperanza,21063,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21064,21,Francisco Z. Mena,21064,1,1,1,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4,4
21065,21,General Felipe Ángeles,21065,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21066,21,Guadalupe,21066,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21067,21,Guadalupe Victoria,21067,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21068,21,Hermenegildo Galeana,21068,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4
21069,21,Huaquechula,21069,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21070,21,Huatlatlauca,21070,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21071,21,Huauchinango,21071,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21072,21,Huehuetla,21072,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21073,21,Huehuetlán el Chico,21073,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21074,21,Huejotzingo,21074,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21075,21,Hueyapan,21075,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4
21076,21,Hueytamalco,21076,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21077,21,Hueytlalpan,21077,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21078,21,Huitzilan de Serdán,21078,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21079,21,Huitziltepec,21079,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21080,21,Atlequizayan,21080,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21081,21,Ixcamilpa de Guerrero,21081,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21082,21,Ixcaquixtla,21082,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21083,21,Ixtacamaxtitlán,21083,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4
21084,21,Ixtepec,21084,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21085,21,Izúcar de Matamoros,21085,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21086,21,Jalpan,21086,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,4,4
21087,21,Jolalpan,21087,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21088,21,Jonotla,21088,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21089,21,Jopala,21089,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21090,21,Juan C. Bonilla,21090,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21091,21,Juan Galindo,21091,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21092,21,Juan N. Méndez,21092,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21093,21,Lafragua,21093,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21094,21,Libres,21094,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21095,21,La Magdalena Tlatlauquitepec,21095,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
